zip_code,Total population,Male,Female,Under 5 years,5 to 9 years,10 to 14 years,15 to 19 years,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 59 years,60 to 64 years,65 to 74 years,75 to 84 years,85 years and over,Median age (years),18 years and over,21 years and over,62 years and over,65 years and over,18 years and over,Male,Female,65 years and over,Male,Female,One race,Two or more races,One race,White,Black or African American,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Some other race,Two or more races,Hispanic or Latino (of any race),PCT_Male,PCT_Female,PCT_Under 5 years,PCT_5 to 9 years,PCT_10 to 14 years,PCT_15 to 19 years,PCT_20 to 24 years,PCT_25 to 34 years,PCT_35 to 44 years,PCT_45 to 54 years,PCT_55 to 59 years,PCT_60 to 64 years,PCT_65 to 74 years,PCT_75 to 84 years,PCT_85 years and over,PCT_Median age (years),PCT_18 years and over,PCT_21 years and over,PCT_62 years and over,PCT_65 years and over,PCT_18 years and over,PCT_Male,PCT_Female,PCT_65 years and over,PCT_Male,PCT_Female,PCT_One race,PCT_Two or more races,PCT_One race,PCT_White,PCT_Black or African American,PCT_American Indian and Alaska Native,PCT_Asian,PCT_Native Hawaiian and Other Pacific Islander,PCT_Some other race,PCT_Two or more races,PCT_Hispanic or Latino (of any race)
11414,"28,247","13,364","14,883","1,474","1,614","1,579","1,356","1,322","2,688","4,072","4,071","1,997","2,102","2,828","1,930","1,214",45.1,"22,721","21,943","7,227","5,972","22,721","10,373","12,348","5,972","2,363","3,609","26,977","1,270","26,977","22,442",512,0,"1,170",0,"2,853","1,270","6,225",0.473112189,0.526887811,0.052182533,0.057138811,0.055899742,0.048005098,0.04680143,0.095160548,0.144156902,0.1441215,0.070697773,0.074414982,0.100116827,0.06832584,0.042978015,0.00159663,0.804368606,0.776825858,0.255850179,0.211420682,0.804368606,0.367224838,0.437143767,0.211420682,0.083654901,0.12776578,0.955039473,0.044960527,0.955039473,0.79449145,0.018125819,0,0.041420328,0,0.101001876,0.044960527,0.220377385
10025,"94,717","41,847","52,870","4,773","3,576","4,291","4,432","6,599","16,649","12,370","13,476","5,561","6,412","9,510","4,270","2,798",40.6,"80,123","76,104","20,826","16,578","80,123","35,497","44,626","16,578","6,688","9,890","90,744","3,973","90,744","62,509","11,505",790,"8,697",22,"7,221","3,973","21,508",0.441810868,0.558189132,0.050392221,0.037754574,0.045303377,0.046792023,0.069670703,0.17577626,0.130599576,0.142276466,0.058711741,0.067696401,0.100404362,0.045081664,0.029540632,0.000428645,0.845919951,0.803488286,0.219876052,0.175026658,0.845919951,0.374769049,0.471150902,0.175026658,0.070610344,0.104416314,0.958053992,0.041946008,0.958053992,0.659955446,0.121467107,0.008340636,0.091820898,0.000232271,0.076237634,0.041946008,0.227076449
10036,"25,987","14,628","11,359",761,363,130,579,"2,533","7,741","4,619","3,681","1,630","1,408","1,743",597,202,36.6,"24,395","23,791","3,153","2,542","24,395","13,791","10,604","2,542","1,323","1,219","25,464",523,"25,464","16,688","1,945",119,"5,008",0,"1,704",523,"4,611",0.562896833,0.437103167,0.029283873,0.013968523,0.005002501,0.022280371,0.097471813,0.297879709,0.177742718,0.141647747,0.06272367,0.054180937,0.067071998,0.022973025,0.007773117,0.001408397,0.9387386,0.91549621,0.121329896,0.09781814,0.9387386,0.530688421,0.408050179,0.09781814,0.05091007,0.046908069,0.979874553,0.020125447,0.979874553,0.642167237,0.074845115,0.004579213,0.19271174,0,0.065571247,0.020125447,0.177434871
11693,"12,021","6,048","5,973",854,745,596,577,867,"1,643","1,529","2,149",799,777,965,465,55,40.6,"9,440","8,925","1,947","1,485","9,440","4,708","4,732","1,485",684,801,"11,484",537,"11,484","6,911","2,798",0,811,0,964,537,"2,664",0.503119541,0.496880459,0.071042343,0.061974877,0.049579902,0.047999334,0.072123783,0.136677481,0.127194077,0.178770485,0.066467016,0.064636885,0.080276183,0.038682306,0.004575327,0.003377423,0.785292405,0.742450711,0.161966559,0.123533816,0.785292405,0.391647949,0.393644456,0.123533816,0.056900424,0.066633392,0.955328176,0.044671824,0.955328176,0.574910573,0.232759338,0,0.067465269,0,0.080192996,0.044671824,0.221612179
11385,"103,372","50,967","52,405","6,690","6,529","5,798","6,025","7,983","17,965","15,732","14,199","6,684","5,567","5,735","3,147","1,318",35.3,"80,640","76,862","13,522","10,200","80,640","39,469","41,171","10,200","4,167","6,033","101,330","2,042","101,330","85,096","2,329",229,"6,947",46,"6,683","2,042","44,865",0.493044538,0.506955462,0.064717719,0.063160237,0.056088689,0.058284642,0.077225941,0.173789808,0.152188213,0.137358279,0.064659676,0.053854042,0.05547924,0.030443447,0.012750068,0.000341485,0.78009519,0.743547576,0.130809117,0.098672755,0.78009519,0.381815192,0.398279998,0.098672755,0.040310722,0.058362032,0.980246101,0.019753899,0.980246101,0.823201641,0.022530279,0.0022153,0.067203885,0.000444995,0.064650002,0.019753899,0.434015014
11364,"35,068","16,924","18,144","1,795","1,757","1,859","1,716","1,783","4,036","4,787","5,620","2,775","2,542","3,694","1,684","1,020",44.7,"28,347","27,506","7,561","6,398","28,347","13,254","15,093","6,398","2,849","3,549","34,182",886,"34,182","14,614","1,020",37,"17,793",59,659,886,"2,930",0.482605224,0.517394776,0.051186267,0.050102658,0.053011292,0.048933501,0.050844074,0.115090681,0.136506216,0.160260066,0.079131972,0.072487738,0.1053382,0.048020988,0.029086347,0.001274666,0.808343789,0.784361811,0.215609673,0.182445534,0.808343789,0.377951409,0.430392381,0.182445534,0.081242158,0.101203376,0.974734801,0.025265199,0.974734801,0.416733204,0.029086347,0.001055093,0.507385651,0.001682446,0.018792061,0.025265199,0.083551956
11104,"26,102","12,753","13,349","1,421","1,123",834,870,"1,255","5,484","5,207","3,571","1,507","1,601","1,906","1,047",276,38.8,"22,184","21,697","4,103","3,229","22,184","10,904","11,280","3,229","1,473","1,756","25,290",812,"25,290","17,314",384,29,"5,524",0,"2,039",812,"8,384",0.48858325,0.51141675,0.054440273,0.043023523,0.031951575,0.033330779,0.048080607,0.210098843,0.199486629,0.13680944,0.057735039,0.061336296,0.073021224,0.040111869,0.010573902,0.001486476,0.84989656,0.831238986,0.15719102,0.123706996,0.84989656,0.417745767,0.432150793,0.123706996,0.056432457,0.067274538,0.968891273,0.031108727,0.968891273,0.663320818,0.014711516,0.001111026,0.211631293,0,0.078116619,0.031108727,0.321201441
11221,"84,034","40,524","43,510","6,084","4,655","4,869","5,521","8,579","16,831","11,281","10,530","4,668","3,169","4,673","2,327",847,31.3,"65,133","61,382","9,690","7,847","65,133","30,715","34,418","7,847","3,195","4,652","81,715","2,319","81,715","23,951","46,216",739,"3,087",0,"7,722","2,319","30,885",0.482233382,0.517766618,0.072399267,0.055394245,0.057940833,0.065699598,0.10208963,0.200287979,0.134243282,0.125306424,0.055548944,0.037710927,0.055608444,0.027691173,0.010079254,0.000372468,0.775079135,0.73044244,0.11531047,0.09337887,0.775079135,0.365506819,0.409572316,0.09337887,0.038020325,0.055358545,0.972404027,0.027595973,0.972404027,0.285015589,0.54996787,0.00879406,0.036735131,0,0.091891377,0.027595973,0.367529809
10040,"45,033","21,010","24,023","2,304","2,002","2,088","2,118","3,741","8,671","6,219","6,284","2,453","2,675","3,224","1,792","1,462",37.7,"37,363","35,899","8,204","6,478","37,363","17,075","20,288","6,478","2,348","4,130","42,575","2,458","42,575","16,353","4,635",361,"1,320",0,"19,906","2,458","31,416",0.466546755,0.533453245,0.051162481,0.044456288,0.046365998,0.047032176,0.083072414,0.192547687,0.138098728,0.139542114,0.054471166,0.059400884,0.071591944,0.039793041,0.032465081,0.000837164,0.829680457,0.797170964,0.182177514,0.143850066,0.829680457,0.379166389,0.450514067,0.143850066,0.052139542,0.091710523,0.945417805,0.054582195,0.945417805,0.363133702,0.102924522,0.008016344,0.029311838,0,0.442031399,0.054582195,0.697621744
10010,"32,854","16,606","16,248","1,504",723,618,"1,548","3,482","8,537","4,646","4,434","2,040","1,273","2,360","1,148",541,35,"29,844","27,732","4,913","4,049","29,844","15,165","14,679","4,049","2,043","2,006","31,911",943,"31,911","24,356","1,867",214,"4,963",0,511,943,"4,052",0.505448347,0.494551653,0.045778292,0.022006453,0.018810495,0.04711755,0.105984051,0.259846594,0.141413527,0.134960735,0.062092896,0.038747185,0.071832958,0.034942473,0.016466792,0.001065319,0.908382541,0.844098131,0.149540391,0.123242223,0.908382541,0.46158763,0.446794911,0.123242223,0.062184209,0.061058014,0.971297255,0.028702745,0.971297255,0.741340476,0.056827175,0.006513667,0.151062276,0,0.015553662,0.028702745,0.123333536
10039,"27,471","12,245","15,226","2,201","1,706","2,145","1,706","2,338","4,922","3,753","3,372","1,499","1,301","1,209",968,351,32.3,"20,493","19,495","3,296","2,528","20,493","8,710","11,783","2,528",729,"1,799","26,394","1,077","26,394","3,260","17,984",277,388,12,"4,473","1,077","8,428",0.445742783,0.554257217,0.080120855,0.062101853,0.078082341,0.062101853,0.085107932,0.179170762,0.136616796,0.122747625,0.054566634,0.047359033,0.044010047,0.035237159,0.01277711,0.001175785,0.745986677,0.709657457,0.119981071,0.092024317,0.745986677,0.317061629,0.428925048,0.092024317,0.026537075,0.065487241,0.96079502,0.03920498,0.96079502,0.118670598,0.654653999,0.010083361,0.014123985,0.000436824,0.162826253,0.03920498,0.306796258
11358,"37,461","18,377","19,084","1,806","1,686","1,899","1,707","2,169","5,548","5,193","5,972","2,918","2,445","3,340","2,126",652,42.6,"30,916","29,919","7,530","6,118","30,916","14,891","16,025","6,118","2,822","3,296","36,502",959,"36,502","16,358",434,61,"16,785",0,"2,864",959,"6,243",0.490563519,0.509436481,0.048210139,0.045006807,0.05069272,0.04556739,0.057900216,0.148100691,0.138624169,0.159419129,0.077894343,0.065267879,0.089159392,0.056752356,0.017404768,0.001137183,0.825284963,0.798670617,0.201009049,0.163316516,0.825284963,0.39750674,0.427778223,0.163316516,0.075331678,0.087984838,0.974400043,0.025599957,0.974400043,0.436667467,0.011585382,0.00162836,0.448065989,0,0.076452844,0.025599957,0.166653319
11205,"44,818","20,668","24,150","4,229","3,815","2,843","3,031","4,518","8,761","6,644","4,163","1,790","1,665","2,029","1,052",278,29.8,"32,530","29,829","4,227","3,359","32,530","14,237","18,293","3,359","1,278","2,081","43,315","1,503","43,315","21,252","14,271",63,"3,443",7,"4,279","1,503","8,608",0.461154001,0.538845999,0.094359409,0.085122049,0.063434334,0.067629078,0.100807711,0.195479495,0.148244009,0.092886787,0.03993931,0.037150252,0.045271989,0.023472712,0.006202865,0.000664911,0.725824446,0.665558481,0.094314784,0.074947566,0.725824446,0.317662546,0.408161899,0.074947566,0.028515329,0.046432237,0.966464367,0.033535633,0.966464367,0.474184479,0.31842117,0.001405685,0.076821813,0.000156187,0.095475032,0.033535633,0.192065688
10033,"59,353","30,037","29,316","3,671","2,864","2,509","3,129","5,322","11,715","8,441","7,400","3,631","3,136","4,428","2,122",985,35.4,"48,737","46,119","9,177","7,535","48,737","24,459","24,278","7,535","3,211","4,324","55,063","4,290","55,063","24,531","6,097",636,"1,389",65,"22,345","4,290","41,015",0.506073829,0.493926171,0.061850286,0.048253669,0.042272505,0.052718481,0.089666908,0.197378397,0.142216906,0.124677775,0.061176352,0.052836419,0.074604485,0.035752194,0.016595623,0.000596432,0.821137937,0.777028962,0.15461729,0.126952302,0.821137937,0.412093744,0.409044193,0.126952302,0.054100045,0.072852257,0.927720587,0.072279413,0.927720587,0.413306825,0.102724378,0.010715549,0.023402355,0.001095143,0.376476336,0.072279413,0.691034994
10002,"78,096","37,634","40,462","2,842","3,193","3,093","3,571","5,054","14,388","10,597","10,933","4,388","5,681","6,936","4,686","2,734",41.1,"66,983","64,797","17,885","14,356","66,983","32,093","34,890","14,356","6,026","8,330","75,217","2,879","75,217","24,591","6,638",196,"33,352",8,"10,432","2,879","20,754",0.481894079,0.518105921,0.036391108,0.040885577,0.039605101,0.045725773,0.064715222,0.184234788,0.135691969,0.139994366,0.056187257,0.072743802,0.088813768,0.060003073,0.035008195,0.000526275,0.857700779,0.829709588,0.22901301,0.183825036,0.857700779,0.410942942,0.446757837,0.183825036,0.077161442,0.106663594,0.963135116,0.036864884,0.963135116,0.314881684,0.084997951,0.002509732,0.427064126,0.000102438,0.133579185,0.036864884,0.265749846
11435,"57,627","28,677","28,950","3,845","3,615","3,066","3,086","3,549","10,924","8,258","8,118","3,850","2,988","3,556","2,031",741,35.8,"45,251","43,402","7,886","6,328","45,251","21,916","23,335","6,328","2,651","3,677","54,415","3,212","54,415","11,556","13,942",101,"12,550",23,"16,243","3,212","18,267",0.497631319,0.502368681,0.066722196,0.062731012,0.053204227,0.053551287,0.061585715,0.18956392,0.143300883,0.140871467,0.066808961,0.051850695,0.061707186,0.035243896,0.012858556,0.000621237,0.785239558,0.753153904,0.136845576,0.109809638,0.785239558,0.380307842,0.404931716,0.109809638,0.046002742,0.063806896,0.944262238,0.055737762,0.944262238,0.200531001,0.241935204,0.001752651,0.21777986,0.000399118,0.281864404,0.055737762,0.316986829
11214,"91,728","44,888","46,840","5,788","4,970","4,741","4,557","5,496","14,613","12,901","12,643","6,338","5,310","7,446","4,289","2,636",39.3,"73,149","70,623","17,658","14,371","73,149","34,906","38,243","14,371","5,937","8,434","90,504","1,224","90,504","48,182","1,215",166,"33,497",0,"7,444","1,224","13,299",0.489359847,0.510640153,0.063099599,0.054181929,0.051685418,0.049679487,0.059916274,0.159307954,0.140644078,0.137831415,0.069095587,0.05788854,0.081174778,0.046757806,0.028737136,0.000428441,0.797455521,0.769917582,0.192503925,0.156669719,0.797455521,0.380538113,0.416917408,0.156669719,0.064723967,0.091945753,0.986656201,0.013343799,0.986656201,0.525270365,0.013245683,0.001809698,0.365177481,0,0.081152974,0.013343799,0.144982993
10303,"24,562","11,594","12,968","1,642","1,743","1,766","2,026","2,155","3,664","2,941","3,631","1,579","1,124","1,480",614,197,32.5,"18,053","16,816","2,911","2,291","18,053","8,430","9,623","2,291",859,"1,432","23,805",757,"23,805","9,863","9,343",66,"2,068",0,"2,465",757,"8,788",0.472029965,0.527970035,0.066851234,0.070963277,0.071899682,0.08248514,0.087737155,0.14917352,0.119737806,0.147829981,0.064286296,0.045761746,0.06025568,0.024997964,0.00802052,0.001323182,0.73499715,0.684634802,0.118516407,0.093274163,0.73499715,0.343213093,0.391784057,0.093274163,0.034972722,0.058301441,0.969180034,0.030819966,0.969180034,0.401555248,0.380384334,0.002687078,0.084195098,0,0.100358277,0.030819966,0.357788454
10458,"81,698","39,332","42,366","6,690","5,670","6,254","7,576","9,094","13,117","10,752","9,452","3,767","3,546","3,882","1,435",463,29.1,"59,411","52,704","7,962","5,780","59,411","27,951","31,460","5,780","2,264","3,516","78,175","3,523","78,175","15,769","16,735",360,"2,571",69,"42,671","3,523","54,701",0.481431614,0.518568386,0.081886949,0.069401944,0.076550222,0.092731768,0.111312394,0.160554726,0.131606649,0.115694387,0.04610884,0.043403755,0.047516463,0.017564689,0.005667213,0.00035619,0.727202624,0.645107591,0.097456486,0.070748366,0.727202624,0.342125878,0.385076746,0.070748366,0.027711817,0.043036549,0.956877769,0.043122231,0.956877769,0.193015741,0.204839776,0.004406473,0.031469559,0.000844574,0.522301648,0.043122231,0.669551274
11365,"44,617","21,246","23,371","3,279","2,267","2,617","2,089","2,719","5,795","5,831","7,257","3,292","2,847","3,362","1,901","1,361",41.5,"35,306","33,792","8,437","6,624","35,306","16,824","18,482","6,624","3,105","3,519","42,981","1,636","42,981","15,988","2,637",205,"19,835",0,"4,316","1,636","8,451",0.476186207,0.523813793,0.073492167,0.050810229,0.058654773,0.046820719,0.060940897,0.129883228,0.130690096,0.162651007,0.073783535,0.063809759,0.075352444,0.042607078,0.030504068,0.000930139,0.791312728,0.757379474,0.189098326,0.14846359,0.791312728,0.377076002,0.414236726,0.14846359,0.069592308,0.078871282,0.963332362,0.036667638,0.963332362,0.35833875,0.059103032,0.004594661,0.44456149,0,0.096734429,0.036667638,0.189412107
11213,"65,434","29,375","36,059","4,894","4,303","4,133","4,610","5,608","10,762","8,201","8,412","4,175","3,179","3,854","2,146","1,157",33.3,"49,278","46,348","8,958","7,157","49,278","21,418","27,860","7,157","2,822","4,335","63,635","1,799","63,635","13,526","44,661",228,"1,379",0,"3,841","1,799","7,781",0.448925635,0.551074365,0.074792921,0.065760919,0.063162882,0.07045267,0.08570468,0.16447107,0.125332396,0.128557019,0.06380475,0.048583305,0.058899043,0.032796406,0.017681939,0.00050891,0.753094721,0.708316777,0.136901305,0.109377388,0.753094721,0.327322187,0.425772534,0.109377388,0.043127426,0.066249962,0.972506648,0.027493352,0.972506648,0.206712107,0.682535074,0.003484427,0.021074671,0,0.05870037,0.027493352,0.118913715
10027,"64,120","29,881","34,239","3,391","3,278","3,012","5,767","8,673","11,986","8,067","7,611","3,480","2,840","3,361","2,014",640,30.6,"52,393","46,984","7,682","6,015","52,393","23,696","28,697","6,015","2,384","3,631","61,787","2,333","61,787","19,234","26,546",305,"6,201",5,"9,496","2,333","15,441",0.466016843,0.533983157,0.052885215,0.051122895,0.046974423,0.089940736,0.135262009,0.186930755,0.125810979,0.118699314,0.054273238,0.044291953,0.052417342,0.031409857,0.009981285,0.00047723,0.817108546,0.732751092,0.119806613,0.093808484,0.817108546,0.36955708,0.447551466,0.093808484,0.037180287,0.056628197,0.963615097,0.036384903,0.963615097,0.299968808,0.414004991,0.004756706,0.096709295,7.79788E-05,0.148097318,0.036384903,0.240814099
11367,"42,663","20,340","22,323","3,764","2,768","2,024","2,418","3,364","6,711","5,208","4,381","2,947","3,139","3,768","1,446",725,35.4,"32,926","30,976","7,580","5,939","32,926","15,391","17,535","5,939","2,587","3,352","40,902","1,761","40,902","24,409","3,885",103,"10,629",0,"1,876","1,761","6,874",0.476759722,0.523240278,0.088226332,0.064880576,0.047441577,0.056676746,0.078850526,0.157302581,0.122072991,0.102688512,0.069076249,0.073576635,0.08832009,0.033893538,0.016993648,0.000829759,0.771769449,0.726062396,0.177671519,0.139207276,0.771769449,0.360757565,0.411011884,0.139207276,0.060638024,0.078569252,0.958723015,0.041276985,0.958723015,0.572135105,0.091062513,0.00241427,0.249138598,0,0.043972529,0.041276985,0.161123222
11103,"38,861","19,287","19,574","1,765","1,038","1,425","1,431","2,901","12,023","5,955","4,365","2,024","1,508","2,373","1,541",512,33.9,"33,745","32,977","5,350","4,426","33,745","16,914","16,831","4,426","1,919","2,507","37,580","1,281","37,580","27,142","1,103",101,"6,130",53,"3,051","1,281","9,358",0.496307352,0.503692648,0.045418286,0.026710584,0.036669154,0.036823551,0.074650678,0.30938473,0.153238465,0.112323409,0.052083065,0.038804972,0.061063791,0.039654152,0.013175163,0.00087234,0.868351303,0.848588559,0.137670158,0.113893106,0.868351303,0.43524356,0.433107743,0.113893106,0.049381128,0.064511979,0.96703636,0.03296364,0.96703636,0.698438023,0.028383212,0.002599007,0.157741695,0.001363835,0.078510589,0.03296364,0.240806979
11228,"46,164","22,265","23,899","3,214","2,511","2,445","2,695","2,584","6,778","6,385","6,422","3,085","2,807","3,680","2,370","1,188",39.8,"36,270","34,854","8,923","7,238","36,270","17,328","18,942","7,238","3,099","4,139","45,757",407,"45,757","27,447",397,126,"15,761",36,"1,990",407,"5,129",0.482302227,0.517697773,0.06962135,0.054393034,0.052963348,0.058378823,0.055974352,0.146824365,0.138311238,0.139112729,0.066826965,0.060804956,0.079715796,0.051338705,0.025734338,0.000862144,0.785677151,0.755003899,0.193289143,0.15678884,0.785677151,0.375357421,0.41031973,0.15678884,0.067130231,0.089658608,0.991183606,0.008816394,0.991183606,0.594554198,0.008599775,0.0027294,0.341413222,0.000779828,0.043107183,0.008816394,0.11110389
11357,"39,259","18,559","20,700","2,287","2,036","2,094","2,070","1,745","4,368","4,938","5,535","2,889","2,594","4,560","2,806","1,337",45.1,"31,534","30,425","10,213","8,703","31,534","14,848","16,686","8,703","3,758","4,945","38,254","1,005","38,254","28,368",198,86,"8,199",0,"1,403","1,005","5,446",0.472732367,0.527267633,0.058254158,0.05186072,0.053338088,0.052726763,0.044448407,0.111261112,0.125780076,0.14098678,0.073588222,0.066074021,0.11615171,0.071474057,0.034055885,0.001148781,0.803229833,0.774981533,0.260144171,0.221681653,0.803229833,0.378206271,0.425023561,0.221681653,0.095723274,0.125958379,0.974400774,0.025599226,0.974400774,0.722585904,0.00504343,0.002190581,0.208843832,0,0.035737028,0.025599226,0.138719784
11102,"33,750","16,687","17,063","1,604","1,304","1,325","1,449","2,666","9,416","5,116","4,149","1,673","1,411","2,172",869,596,33.6,"28,581","27,567","4,349","3,637","28,581","13,970","14,611","3,637","1,465","2,172","32,862",888,"32,862","19,623","3,662",144,"5,055",38,"4,340",888,"9,829",0.49442963,0.50557037,0.047525926,0.038637037,0.039259259,0.042933333,0.078992593,0.278992593,0.151585185,0.122933333,0.04957037,0.041807407,0.064355556,0.025748148,0.017659259,0.000995556,0.846844444,0.8168,0.128859259,0.107762963,0.846844444,0.413925926,0.432918519,0.107762963,0.043407407,0.064355556,0.973688889,0.026311111,0.973688889,0.581422222,0.108503704,0.004266667,0.149777778,0.001125926,0.128592593,0.026311111,0.29122963
11370,"34,445","20,721","13,724","1,543","1,309","1,493","2,552","3,317","6,014","5,289","5,294","2,061","1,619","1,913","1,472",569,37.2,"28,800","26,868","4,799","3,954","28,800","17,700","11,100","3,954","1,634","2,320","33,733",712,"33,733","13,677","5,017",293,"7,732",0,"7,014",712,"12,934",0.601567717,0.398432283,0.044796052,0.038002613,0.043344462,0.074089128,0.096298447,0.174597184,0.153549136,0.153694295,0.059834519,0.047002468,0.055537814,0.042734795,0.016519088,0.001079983,0.836115547,0.780026129,0.139323559,0.114791697,0.836115547,0.51386268,0.322252867,0.114791697,0.047437945,0.067353752,0.979329366,0.020670634,0.979329366,0.397067789,0.145652489,0.008506314,0.224473799,0,0.203628974,0.020670634,0.375497169
11235,"78,237","37,240","40,997","4,430","4,188","3,470","3,362","4,061","10,382","10,287","10,658","5,188","5,326","8,067","5,776","3,042",43.9,"64,068","62,053","20,203","16,885","64,068","29,737","34,331","16,885","7,006","9,879","76,609","1,628","76,609","60,703","2,191",302,"11,056",0,"2,357","1,628","6,596",0.475989621,0.524010379,0.056622826,0.05352966,0.044352416,0.042971995,0.051906387,0.132699362,0.131485103,0.136227105,0.066311336,0.068075207,0.103109782,0.073826962,0.038881859,0.000561116,0.81889643,0.793141353,0.258228204,0.215818602,0.81889643,0.380088705,0.438807725,0.215818602,0.089548423,0.126270179,0.979191431,0.020808569,0.979191431,0.77588609,0.028004653,0.003860066,0.141314212,0,0.030126411,0.020808569,0.084307936
11231,"36,302","17,029","19,273","2,770","2,165","1,573","1,510","1,433","7,676","6,650","4,697","2,337","1,836","2,114","1,115",426,36.2,"28,817","28,064","4,619","3,655","28,817","13,383","15,434","3,655","1,561","2,094","34,448","1,854","34,448","24,286","4,709",132,"1,818",0,"3,503","1,854","7,501",0.469092612,0.530907388,0.076304336,0.059638587,0.043330946,0.041595504,0.039474409,0.211448405,0.183185499,0.129386811,0.064376618,0.050575726,0.058233706,0.030714561,0.011734891,0.00099719,0.793813013,0.773070354,0.127238169,0.100683158,0.793813013,0.368657374,0.425155639,0.100683158,0.043000386,0.057682772,0.948928434,0.051071566,0.948928434,0.668998953,0.129717371,0.003636163,0.050079885,0,0.096496061,0.051071566,0.206627734
